dni_persona,id_insumo
68056346,34093
43212436,34094
72479880,34095
41446935,34096
58656283,34097
27313829,34098
59502970,34099
33830193,34100
15169341,34101
12028873,34102
16944137,34103
11689662,34104
10741901,34105
10272897,34106
78242760,34107
40530346,34108
79285719,34109
34892993,34110
63602822,34111
48343133,34112
95609895,34113
80485842,34114
55461416,34115
55499794,34116
76407076,34117
89620576,34118
23906711,34119
13030144,34120
64201504,34121
76390392,34122
91035189,34123
19937150,34124
92469096,34125
21200804,34126
68138212,34127
99456308,34128
58032996,34129
55674582,34130
52958694,34131
43454356,34132
13748962,34133
98960646,34134
35385755,34135
16048769,34136
20993671,34137
35808342,34138
85788787,34139
59278286,34140
13681713,34141
70861012,34142
19816987,34143
40956309,34144
76979744,34145
68471805,34146
15170317,34147
36476957,34148
14140391,34149
80286320,34150
66727093,34151
31956666,34152
87285378,34153
23341873,34154
31574867,34155
32940104,34156
20310428,34157
33681925,34158
55694506,34159
34782788,34160
19151600,34161
77592356,34162
61267846,34163
45859368,34164
59233844,34165
33865108,34166
25492002,34167
28195724,34168
59174296,34169
83450145,34170
93165325,34171
77481698,34172
60441551,34173
55543672,34174
20833156,34175
19994866,34176
33872248,34177
51396873,34178
68010377,34179
62665841,34180
43778138,34181
35074362,34182
21705328,34183
94703906,34184
18548503,34185
82355070,34186
17202819,34187
35985025,34188
83321997,34189
31441764,34190
49569297,34191
89207122,34192
20530411,34193
28005759,34194
86514665,34195
67845152,34196
99234970,34197
75035780,34198
31588810,34199
20133692,34200
79276894,34201
24647206,34202
15681250,34203
23953920,34204
66584280,34205
51864746,34206
22085537,34207
45291226,34208
70128101,34209
81760391,34210
72965834,34211
67714371,34212
18979964,34213
46575618,34214
70192133,34215
17535356,34216
84535156,34217
65708882,34218
20606332,34219
64217347,34220
85868293,34221
75641937,34222
35423232,34223
62986203,34224
40416363,34225
36647877,34226
60397297,34227
90744664,34228
16540538,34229
74942647,34230
43065951,34231
32132299,34232
64046272,34233
59968031,34234
72590549,34235
46915948,34236
75591001,34237
86965907,34238
86738333,34239
36774026,34240
38881742,34241
41870162,34242
39228489,34243
57757420,34244
87680482,34245
38680181,34246
58684325,34247
56029377,34248
57950252,34249
26975227,34250
86638534,34251
36380145,34252
96762989,34253
53849668,34254
51372434,34255
76448380,34256
51359901,34257
82473718,34258
50929425,34259
67981347,34260
67024648,34261
88360247,34262
21556675,34263
27557007,34264
74953984,34265
10671959,34266
12641433,34267
25912340,34268
69670650,34269
51930696,34270
78152870,34271
69630097,34272
50642451,34273
82532536,34274
16381604,34275
63399347,34276
11960659,34277
94764511,34278
45031977,34279
93243212,34280
24676360,34281
40800892,34282
57496218,34283
38849740,34284
63749739,34285
30774015,34286
51429634,34287
55680204,34288
46441273,34289
71612223,34290
41459683,34291
24977116,34292
32857512,34293
19052763,34294
41915748,34295
75093017,34296
90947417,34297
60699236,34298
82531027,34299
64530241,34300
40897448,34301
94868831,34302
34851892,34303
65029532,34304
19377211,34305
16221885,34306
80330824,34307
64898711,34308
37205016,34309
83190194,34310
74008343,34311
36071660,34312
43636437,34313
25912028,34314
81179585,34315
13616403,34316
87045114,34317
99298369,34318
39088785,34319
24725869,34320
73013431,34321
78651866,34322
86325662,34323
24470652,34324
92818291,34325
12033215,34326
74936396,34327
21309404,34328
64710079,34329
21194739,34330
94183296,34331
11253814,34332
15985509,34333
47106186,34334
60258767,34335
94060298,34336
37038314,34337
13269837,34338
30556711,34339
79291156,34340
52285913,34341
74423033,34342
50916877,34343
25859110,34344
14686118,34345
16877013,34346
39074063,34347
32393629,34348
73095009,34349
41394527,34350
27466802,34351
95106957,34352
39152434,34353
42246689,34354
98480163,34355
91882862,34356
83063785,34357
87360796,34358
26867912,34359
14930042,34360
87854907,34361
69911519,34362
89887563,34363
95688159,34364
89098278,34365
60502654,34366
95032945,34367
42846561,34368
62075329,34369
76250107,34370
65162896,34371
41973056,34372
86706889,34373
13772972,34374
72419227,34375
43224992,34376
57330980,34377
23602150,34378
30018063,34379
99560938,34380
95790647,34381
43124578,34382
10335385,34383
50951766,34384
96208870,34385
19909788,34386
45319128,34387
33723320,34388
13664939,34389
93170470,34390
75301496,34391
80393746,34392
75547740,34393
32097055,34394
74013941,34395
35921299,34396
59558609,34397
64103011,34398
69496978,34399
55873660,34400
77880940,34401
81640199,34402
87413678,34403
46164742,34404
64339578,34405
93127792,34406
62946559,34407
70921071,34408
42180621,34409
52195993,34410
13948176,34411
32567384,34412
94179811,34413
17510334,34414
16422007,34415
61594792,34416
18516351,34417
35690111,34418
64207125,34419
54020375,34420
68842663,34421
59367675,34422
52616237,34423
63170640,34424
41044880,34425
52388321,34426
88191617,34427
31055961,34428
41200352,34429
77561197,34430
19919164,34431
15368673,34432
63657443,34433
52990604,34434
17597295,34435
92863171,34436
85713236,34437
21137537,34438
96106111,34439
94824411,34440
27614207,34441
19519007,34442
34982741,34443
68216925,34444
19445452,34445
47393781,34446
55595249,34447
45583275,34448
57000984,34449
72326585,34450
67597848,34451
19601388,34452
50060466,34453
46223708,34454
51302971,34455
96483688,34456
15430414,34457
23700519,34458
79225838,34459
80083972,34460
86072882,34461
21160225,34462
46055788,34463
18692826,34464
48404970,34465
60770585,34466
84996394,34467
26385621,34468
26658040,34469
49334494,34470
52346298,34471
90241400,34472
14331633,34473
72930861,34474
26726024,34475
62448542,34476
49566788,34477
49220618,34478
98253840,34479
31374174,34480
92087940,34481
59984223,34482
12080828,34483
15708353,34484
54840243,34485
83344542,34486
10532219,34487
94715447,34488
96848950,34489
79801126,34490
10979422,34491
91868152,34492
71970802,34493
55001475,34494
18845899,34495
84987893,34496
89797441,34497
41649500,34498
37816388,34499
21438555,34500
81029195,34501
15101357,34502
67183508,34503
91438038,34504
19954848,34505
65976430,34506
60513215,34507
21448772,34508
22378195,34509
55687835,34510
34149202,34511
71112157,34512
15065873,34513
96848950,34514
23912956,34515
62263475,34516
45654209,34517
25886043,34518
14481276,34519
13652812,34520
47766997,34521
58843514,34522
96090868,34523
13982369,34524
62717193,34525
89631360,34526
10134110,34527
29410838,34528
30035116,34529
75400839,34530
97118411,34531
57033293,34532
93436891,34533
20229112,34534
95260398,34535
22608071,34536
98580008,34537
42440453,34538
57708652,34539
10128096,34540
75985665,34541
38132670,34542
52151802,34543
17851605,34544
53242716,34545
70322189,34546
21822280,34547
79497779,34548
60170024,34549
73764772,34550
26890588,34551
94647297,34552
77456234,34553
70676432,34554
61414524,34555
35764981,34556
84317763,34557
72440115,34558
88562542,34559
69733658,34560
89670753,34561
17304913,34562
29636154,34563
62851568,34564
40324854,34565
26331799,34566
63692819,34567
17786147,34568
32929919,34569
36033009,34570
97990188,34571
74731459,34572
47871825,34573
46498741,34574
38256119,34575
32847976,34576
33581371,34577
14371270,34578
89688750,34579
93041437,34580
50773479,34581
28837712,34582
63226772,34583
46930614,34584
59473400,34585
12566463,34586
71454493,34587
44054293,34588
69553533,34589
49290752,34590
26452635,34591
59229415,34592
23291634,34593
45312211,34594
53412874,34595
69709745,34596
84265179,34597
75673526,34598
22249779,34599
93778585,34600
76602276,34601
90053301,34602
21783470,34603
56636713,34604
47472227,34605
89642599,34606
88649586,34607
74360089,34608
41401995,34609
54958462,34610
15017597,34611
27451195,34612
31348939,34613
66238190,34614
30566527,34615
68800997,34616
83957788,34617
56409387,34618
92267338,34619
42276937,34620
25194883,34621
72569053,34622
62617713,34623
15003914,34624
44718319,34625
76710371,34626
37183831,34627
25165061,34628
22899491,34629
71362040,34630
89021598,34631
27095710,34632
34450022,34633
46931500,34634
55402744,34635
23102324,34636
89108313,34637
96466949,34638
84333148,34639
25047940,34640
95022715,34641
81537364,34642
53579847,34643
18073136,34644
36246813,34645
70772962,34646
80824297,34647
86891568,34648
50577128,34649
35344357,34650
81932622,34651
82576087,34652
73341127,34653
82076999,34654
24251285,34655
15357591,34656
46057334,34657
33197669,34658
43790686,34659
18750028,34660
70590941,34661
84976455,34662
10917178,34663
36337562,34664
92736668,34665
63687414,34666
13828375,34667
41668631,34668
61999141,34669
39736210,34670
30933910,34671
28999494,34672
70890259,34673
41200367,34674
16118215,34675
56897970,34676
99195798,34677
78166201,34678
51048497,34679
55714214,34680
89731704,34681
33543495,34682
90665301,34683
51307513,34684
86795559,34685
49680595,34686
78258528,34687
32223779,34688
80966133,34689
26018767,34690
35581679,34691
77738039,34692
26058882,34693
38854687,34694
14589223,34695
37535224,34696
29687278,34697
54213422,34698
45188720,34699
51396134,34700
87784987,34701
94021596,34702
77138300,34703
13675711,34704
40577024,34705
79097957,34706
94774706,34707
26024054,34708
46498618,34709
62956350,34710
64473299,34711
95133692,34712
64536799,34713
33523732,34714
34340705,34715
18796325,34716
43925287,34717
49366817,34718
88319738,34719
74573733,34720
79278117,34721
16704106,34722
50679208,34723
61279389,34724
72540610,34725
53192300,34726
98301249,34727
22655291,34728
77397878,34729
15466605,34730
48678830,34731
85904665,34732
35692694,34733
90311933,34734
63470314,34735
67310153,34736
90500008,34737
63267011,34738
53350653,34739
27584954,34740
54935930,34741
82542060,34742
89776262,34743
89088903,34744
92525497,34745
35064344,34746
96711198,34747
61214816,34748
12283752,34749
46116910,34750
64857758,34751
15390139,34752
42734435,34753
87656947,34754
20988376,34755
66876475,34756
23458426,34757
62042652,34758
90007977,34759
50133503,34760
26943444,34761
25703580,34762
95501216,34763
72578483,34764
52020347,34765
49343436,34766
92492413,34767
33868051,34768
23135179,34769
43846922,34770
67999284,34771
70966247,34772
58194571,34773
49334494,34774
77143226,34775
99432663,34776
85116135,34777
33732558,34778
88625590,34779
65309805,34780
46763714,34781
97514173,34782
41939467,34783
97260528,34784
56461986,34785
85612944,34786
53414978,34787
91594260,34788
95032309,34789
24325657,34790
25900337,34791
71450594,34792
28310953,34793
48580640,34794
60480081,34795
34890660,34796
73781169,34797
89961374,34798
21188056,34799
30178357,34800
24428919,34801
74666739,34802
94972897,34803
74365695,34804
89049137,34805
75726881,34806
41170646,34807
56450904,34808
80653493,34809
46654203,34810
38249184,34811
36087776,34812
85722817,34813
60025972,34814
53082958,34815
83315340,34816
35452398,34817
58471629,34818
17897407,34819
84810203,34820
79415709,34821
53266059,34822
54184429,34823
34772127,34824
23064849,34825
11888342,34826
85187027,34827
95450338,34828
89172357,34829
12283752,34830
15886720,34831
68926190,34832
64619052,34833
75620202,34834
56331385,34835
92595665,34836
32946419,34837
94065202,34838
42634743,34839
13788682,34840
41217302,34841
14475169,34842
31444727,34843
36405603,34844
72163413,34845
79388603,34846
43075312,34847
27369681,34848
24403042,34849
17112938,34850
16165186,34851
34060216,34852
48582786,34853
16473998,34854
18385092,34855
38475992,34856
62660111,34857
99785696,34858
62572166,34859
83957788,34860
83791421,34861
59864353,34862
41475517,34863
56146752,34864
23793880,34865
80609965,34866
26327623,34867
62841192,34868
13079814,34869
10215833,34870
85640098,34871
26639991,34872
64414258,34873
29042758,34874
81179585,34875
22590173,34876
72759740,34877
32629672,34878
29894857,34879
83925244,34880
18100381,34881
50058160,34882
47767884,34883
67841456,34884
87683663,34885
39023979,34886
51217339,34887
78529062,34888
77104928,34889
16679435,34890
75592642,34891
52820623,34892
20912301,34893
61218626,34894
51950613,34895
25903738,34896
44054861,34897
34939632,34898
59542620,34899
30585502,34900
31663731,34901
40162829,34902
35603870,34903
94639427,34904
56942570,34905
30099086,34906
15652636,34907
84424069,34908
66091901,34909
91392243,34910
26825814,34911
36608313,34912
18020667,34913
76713716,34914
11713944,34915
92196640,34916
53339230,34917
60418319,34918
78679013,34919
32550464,34920
38455752,34921
62349254,34922
67392825,34923
46933906,34924
71637255,34925
98313170,34926
83021924,34927
50947281,34928
81175270,34929
54420000,34930
95296131,34931
11488458,34932
33667300,34933
77333459,34934
76134827,34935
31590363,34936
61588843,34937
68841456,34938
54974795,34939
97886301,34940
16953675,34941
37082681,34942
76873977,34943
30727686,34944
71688095,34945
67798317,34946
91574748,34947
45914628,34948
48358377,34949
57887770,34950
74817322,34951
86272020,34952
83276900,34953
42904942,34954
86287805,34955
29436197,34956
77311861,34957
41369854,34958
21316736,34959
12638528,34960
48924704,34961
83940563,34962
22713129,34963
99474563,34964
27619084,34965
66088234,34966
64660325,34967
91506430,34968
13088087,34969
95434368,34970
45327180,34971
71917005,34972
86601324,34973
83097773,34974
87973245,34975
15654869,34976
93410993,34977
36923305,34978
63360804,34979
53191009,34980
93676594,34981
54477392,34982
57839016,34983
89809184,34984
37408661,34985
55335133,34986
50065958,34987
75848025,34988
83370272,34989
41056765,34990
33817547,34991
89741049,34992
18362676,34993
37092139,34994
49712273,34995
52075583,34996
65318027,34997
84336405,34998
93127792,34999
28468588,35000
23817582,35001
30875510,35002
57190290,35003
13465162,35004
21170403,35005
56094661,35006
90317217,35007
47365641,35008
25330656,35009
40849569,35010
59823328,35011
71773483,35012
90172452,35013
28876798,35014
47845706,35015
93890443,35016
69340871,35017
18304700,35018
18452190,35019
54877916,35020
47730522,35021
19203968,35022
95077841,35023
79246805,35024
82318142,35025
60009119,35026
43805669,35027
32725221,35028
45840116,35029
98245379,35030
61898118,35031
67641912,35032
94831164,35033
75333467,35034
87908561,35035
10006226,35036
21506160,35037
56129582,35038
16874656,35039
15536341,35040
90056661,35041
10405969,35042
98497180,35043
23601577,35044
91492682,35045
70261862,35046
42953770,35047
25423053,35048
44761960,35049
59239394,35050
92464026,35051
66351756,35052
35277876,35053
13813883,35054
56712019,35055
53708857,35056
67220121,35057
69675039,35058
30145363,35059
34152210,35060
40986699,35061
77424848,35062
71789715,35063
85301843,35064
37200041,35065
19906335,35066
40766597,35067
22025212,35068
66493915,35069
72316187,35070
62042652,35071
63644251,35072
90794869,35073
37308254,35074
87873539,35075
67023547,35076
55158804,35077
48113847,35078
80854775,35079
85982483,35080
48561974,35081
88945482,35082
45925766,35083
62138698,35084
45833615,35085
97068484,35086
86674983,35087
62283036,35088
43645582,35089
32417856,35090
85493762,35091
50228684,35092
74346055,35093
36615045,35094
88835922,35095
50893224,35096
88878981,35097
49292453,35098
10872833,35099
24130553,35100
51912285,35101
98864545,35102
53735300,35103
23432683,35104
36887800,35105
25953837,35106
34778438,35107
54912756,35108
51260906,35109
65334115,35110
19918799,35111
27659415,35112
93867915,35113
30301958,35114
89020882,35115
23184063,35116
84540293,35117
54480708,35118
88848595,35119
40191345,35120
59087331,35121
50389833,35122
18179586,35123
41461118,35124
85582428,35125
69221069,35126
18107511,35127
58053648,35128
78376046,35129
30357726,35130
36469743,35131
78894021,35132
73264157,35133
62574365,35134
11567719,35135
30227012,35136
42971157,35137
78090835,35138
62753738,35139
89603159,35140
24451147,35141
94285277,35142
65836347,35143
61783371,35144
82643292,35145
66047277,35146
57150701,35147
94376197,35148
34463662,35149
57683375,35150
56823816,35151
51232791,35152
82861700,35153
21248409,35154
41137160,35155
97953934,35156
21674820,35157
34313307,35158
87881811,35159
54479126,35160
79757543,35161
55478827,35162
25732233,35163
40085022,35164
44937045,35165
85224218,35166
52913547,35167
64095267,35168
37343525,35169
64178396,35170
67851185,35171
76851290,35172
81584925,35173
35463626,35174
66308981,35175
46606887,35176
10406317,35177
23953920,35178
57921320,35179
19297269,35180
76940458,35181
35900141,35182
25303454,35183
14400921,35184
37260910,35185
40986699,35186
45467702,35187
48407283,35188
68099677,35189
92881672,35190
62105543,35191
60536537,35192
26509980,35193
55335133,35194
51131346,35195
17760932,35196
98867577,35197
59858707,35198
59439789,35199
88183515,35200
56005313,35201
24582159,35202
11397111,35203
20605681,35204
13235052,35205
46763714,35206
56095370,35207
48983079,35208
60229229,35209
40312700,35210
14790378,35211
80654814,35212
32502260,35213
62033405,35214
97227891,35215
48984979,35216
82282375,35217
44056890,35218
44161639,35219
14635746,35220
16271087,35221
90952884,35222
34575698,35223
62792929,35224
64393468,35225
82591789,35226
56058569,35227
27036192,35228
75028506,35229
78622371,35230
33618787,35231
23880857,35232
38260620,35233
79691268,35234
48242408,35235
94906003,35236
86179364,35237
97733636,35238
79380589,35239
86734267,35240
65056855,35241
66226344,35242
25482400,35243
25978660,35244
32521353,35245
14754025,35246
69067170,35247
78205381,35248
55628630,35249
74255292,35250
52178375,35251
39938469,35252
43876264,35253
43104306,35254
72640937,35255
32391084,35256
99190205,35257
36479534,35258
31500269,35259
70370222,35260
28879566,35261
27197226,35262
97887987,35263
34141825,35264
83431456,35265
13002171,35266
75266564,35267
25541110,35268
68297052,35269
42849280,35270
76231028,35271
38548057,35272
18402579,35273
55690191,35274
64424865,35275
35849615,35276
87861856,35277
12908017,35278
85147369,35279
51408026,35280
58645530,35281
76947431,35282
85692971,35283
24049521,35284
28662906,35285
44878216,35286
45050498,35287
89772351,35288
50898720,35289
30520370,35290
64609116,35291
58693216,35292
49434830,35293
74463943,35294
95662651,35295
26786732,35296
86806230,35297
36994183,35298
95319584,35299
35556698,35300
83725498,35301
16991247,35302
28072247,35303
39019203,35304
28543698,35305
64928954,35306
18339130,35307
73227197,35308
57000984,35309
64465002,35310
95533955,35311
13568352,35312
43108901,35313
86906232,35314
49292453,35315
23740405,35316
71479909,35317
81609841,35318
97898108,35319
72445049,35320
47162464,35321
46706956,35322
95745349,35323
68769859,35324
74038374,35325
25004713,35326
89058486,35327
67182346,35328
38006488,35329
44867026,35330
28210257,35331
25775527,35332
47579030,35333
60975942,35334
76916454,35335
11127017,35336
77555892,35337
59755702,35338
15546479,35339
36246775,35340
86507605,35341
73334694,35342
96566956,35343
53791440,35344
59216752,35345
82448482,35346
96312152,35347
39316996,35348
68670845,35349
12023361,35350
34217023,35351
33473184,35352
61253207,35353
57587639,35354
74878466,35355
92595434,35356
78532975,35357
44789767,35358
14473821,35359
70681859,35360
84880780,35361
82606293,35362
56052641,35363
43461962,35364
21184701,35365
53671154,35366
44295531,35367
34767361,35368
72469088,35369
49160335,35370
28161882,35371
51618661,35372
42311533,35373
91329523,35374
36611725,35375
91882805,35376
71986921,35377
54958592,35378
46121454,35379
88827770,35380
57529735,35381
42942425,35382
68792370,35383
46981794,35384
24930193,35385
78705434,35386
29429103,35387
12627379,35388
29518905,35389
73454559,35390
69740115,35391
75053823,35392
10034197,35393
85033006,35394
81171460,35395
70827787,35396
47383414,35397
32389338,35398
43778138,35399
32145648,35400
95944504,35401
93641196,35402
75967653,35403
74868896,35404
79314940,35405
99755010,35406
26697842,35407
89040629,35408
95291229,35409
87378871,35410
69364714,35411
59653309,35412
26353695,35413
33680907,35414
69081751,35415
82674541,35416
95889870,35417
35165733,35418
99391106,35419
93782009,35420
55470886,35421
23460617,35422
33503794,35423
62613824,35424
92164166,35425
44093805,35426
65853253,35427
26398232,35428
95520579,35429
40432879,35430
98640138,35431
34081154,35432
74820045,35433
45632491,35434
96534702,35435
15674862,35436
75759316,35437
46366756,35438
56067549,35439
80740897,35440
93125433,35441
68191898,35442
83617003,35443
87098643,35444
32406218,35445
44467853,35446
36754829,35447
34092115,35448
82968980,35449
84874882,35450
25887711,35451
65594954,35452
29701128,35453
77304828,35454
88526955,35455
94228123,35456
10933158,35457
85280124,35458
60113722,35459
94406552,35460
37675818,35461
42734425,35462
21347219,35463
14741141,35464
42643700,35465
31530843,35466
65447895,35467
32875192,35468
93041437,35469
63536221,35470
36738615,35471
82289891,35472
57438916,35473
49716738,35474
59797664,35475
42840201,35476
29737476,35477
17420589,35478
92508665,35479
73925533,35480
28465726,35481
82842991,35482
51775429,35483
98027651,35484
71153794,35485
57922796,35486
16955829,35487
83941823,35488
19792208,35489
52638738,35490
17882249,35491
53981675,35492
67440231,35493
11202378,35494
84825311,35495
99676442,35496
82477010,35497
78332943,35498
21349624,35499
90661133,35500
18281850,35501
31961660,35502
39088123,35503
50871010,35504
74471111,35505
45299277,35506
86543148,35507
98416531,35508
18588961,35509
69410781,35510
85332835,35511
34294375,35512
97888343,35513
31559114,35514
11675668,35515
65393677,35516
93591207,35517
41752944,35518
52967862,35519
28312476,35520
22797043,35521
66463634,35522
82228641,35523
55942320,35524
82623607,35525
14687930,35526
15153253,35527
75715655,35528
14092307,35529
98928653,35530
78209381,35531
14936020,35532
48589138,35533
11977722,35534
87354708,35535
99263944,35536
16784256,35537
40673314,35538
69847006,35539
19848044,35540
13154710,35541
28935378,35542
94181415,35543
67636947,35544
76206211,35545
41032742,35546
22172557,35547
33708798,35548
59216121,35549
58532464,35550
56327367,35551
48227535,35552
61755527,35553
91469058,35554
10285941,35555
66018360,35556
44318699,35557
86507605,35558
18453992,35559
69563488,35560
84868272,35561
78246066,35562
71841667,35563
87520819,35564
51474658,35565
29598003,35566
22744636,35567
52363652,35568
40080777,35569
15462866,35570
74947427,35571
48493851,35572
22608071,35573
80524731,35574
38453912,35575
59224752,35576
64352109,35577
94984278,35578
27981339,35579
31628807,35580
32842932,35581
32053771,35582
55618980,35583
68434393,35584
11567719,35585
31481325,35586
97337303,35587
86718212,35588
60916717,35589
23130527,35590
94285277,35591
56324830,35592
46279024,35593
59353121,35594
86505166,35595
75878855,35596
60049447,35597
21162632,35598
16914082,35599
24926471,35600
89790999,35601
67420807,35602
74817322,35603
84749439,35604
92471675,35605
20021296,35606
56525710,35607
68522414,35608
66709557,35609
32956236,35610
84044060,35611
86989725,35612
86957370,35613
47114165,35614
68933103,35615
77644891,35616
28405197,35617
62827093,35618
54468589,35619
80773157,35620
31256565,35621
54336264,35622
43200597,35623
29499384,35624
10243476,35625
58017594,35626
95482906,35627
38984423,35628
87014240,35629
41319986,35630
50987181,35631
14658426,35632
83076534,35633
36942140,35634
33230267,35635
20273086,35636
42858831,35637
50353783,35638
21355785,35639
53549708,35640
61511996,35641
82867010,35642
13603607,35643
90324753,35644
27472425,35645
67312574,35646
94670751,35647
95278091,35648
96717517,35649
83323084,35650
78407373,35651
47982579,35652
84429807,35653
97785371,35654
42024175,35655
13896031,35656
35365442,35657
28468588,35658
88267706,35659
15980681,35660
29655027,35661
51879004,35662
61250479,35663
23035289,35664
13963528,35665
43656361,35666
98839122,35667
35084469,35668
15101357,35669
59469664,35670
39337625,35671
63790887,35672
74253375,35673
74940983,35674
14096200,35675
66777122,35676
85355921,35677
49270797,35678
73432796,35679
81355699,35680
70730011,35681
59682565,35682
71054701,35683
16698810,35684
80149925,35685
14278527,35686
48510699,35687
66861050,35688
16216719,35689
41554613,35690
99774304,35691
32577504,35692
15433154,35693
46136997,35694
93989463,35695
14302155,35696
20885259,35697
73995988,35698
87943031,35699
96535245,35700
41042823,35701
99546010,35702
98160653,35703
25303454,35704
87257893,35705
64289950,35706
30285659,35707
68979532,35708
68027974,35709
68972297,35710
57907404,35711
13929036,35712
82451113,35713
27845814,35714
81232975,35715
79895366,35716
13293493,35717
43151030,35718
49504442,35719
92386874,35720
16964110,35721
69756540,35722
58886310,35723
67613704,35724
48648657,35725
34933844,35726
10210528,35727
73028588,35728
94542470,35729
46745984,35730
72011809,35731
63502085,35732
41125964,35733
82463933,35734
23377014,35735
39949604,35736
96533467,35737
48624520,35738
41753711,35739
75396114,35740
33134554,35741
22739757,35742
54889480,35743
35064942,35744
34687423,35745
95720103,35746
65836963,35747
35380119,35748
77126622,35749
71223026,35750
14948861,35751
65774323,35752
54744675,35753
70057830,35754
57883333,35755
32954608,35756
35620402,35757
73035049,35758
78303768,35759
77418666,35760
30843845,35761
31055961,35762
35882691,35763
40803131,35764
99123253,35765
13494871,35766
67457693,35767
93441880,35768
77600504,35769
79300009,35770
65142091,35771
60025972,35772
77600504,35773
32373737,35774
77645464,35775
63250815,35776
77194600,35777
37208534,35778
52180417,35779
69022819,35780
89396764,35781
90967197,35782
33342359,35783
34135856,35784
83335332,35785
25765750,35786
31484972,35787
40759734,35788
30406392,35789
19014722,35790
74032097,35791
31171317,35792
97488513,35793
34983833,35794
67335079,35795
29949239,35796
12921194,35797
75908720,35798
36667553,35799
19258649,35800
34439543,35801
85871452,35802
49968466,35803
29355545,35804
10492208,35805
80840719,35806
65887742,35807
24706949,35808
91263904,35809
49653360,35810
62480001,35811
11011368,35812
26258475,35813
85390942,35814
20835746,35815
82010243,35816
41447569,35817
25677396,35818
33448640,35819
94077678,35820
36262797,35821
36510370,35822
57568845,35823
19460811,35824
63169731,35825
85690928,35826
35613099,35827
26723896,35828
98894941,35829
33918781,35830
93195772,35831
64049944,35832
83887974,35833
81175966,35834
85668936,35835
59784716,35836
88127672,35837
98751614,35838
56226373,35839
74282460,35840
32689534,35841
53164346,35842
46484019,35843
62637780,35844
83546585,35845
99317027,35846
78588705,35847
42190088,35848
14761844,35849
89101007,35850
23364299,35851
88297591,35852
45198025,35853
84349310,35854
53146268,35855
58361441,35856
56100866,35857
18199913,35858
72324305,35859
56890938,35860
75961469,35861
68844169,35862
95794549,35863
17952220,35864
20046039,35865
98008650,35866
43430249,35867
25003414,35868
16443442,35869
89762145,35870
10738832,35871
93361573,35872
92468961,35873
59367675,35874
43406140,35875
10971754,35876
12368609,35877
57348095,35878
75723374,35879
10909374,35880
47572521,35881
81714300,35882
21800127,35883
98532543,35884
51112864,35885
70237484,35886
96779920,35887
93230266,35888
86082449,35889
82008868,35890
87772379,35891
87362310,35892
24329974,35893
86623291,35894
73563924,35895
21520438,35896
68059010,35897
23779791,35898
92286209,35899
33572269,35900
57998152,35901
98500706,35902
87078653,35903
44839473,35904
33018194,35905
23361005,35906
57165794,35907
95280964,35908
29726682,35909
70096172,35910
77298000,35911
15155225,35912
75023721,35913
42084748,35914
78289481,35915
63303263,35916
75068515,35917
14319247,35918
13088087,35919
32962736,35920
92286209,35921
56901718,35922
58446603,35923
91295900,35924
77593370,35925
68066506,35926
88008089,35927
40110765,35928
19846835,35929
29666678,35930
71993526,35931
97514296,35932
68252652,35933
16920894,35934
73972618,35935
54146211,35936
74255435,35937
79758363,35938
29309729,35939
56296243,35940
18044623,35941
26809151,35942
49923216,35943
95340899,35944
49046019,35945
47258398,35946
88759083,35947
48068373,35948
98691685,35949
64515501,35950
21328686,35951
88248594,35952
35898441,35953
41461643,35954
87971269,35955
86342854,35956
37799757,35957
27779821,35958
59539358,35959
12807839,35960
73035834,35961
65142091,35962
50365688,35963
48374301,35964
47500304,35965
58243364,35966
43243768,35967
21947077,35968
32623505,35969
73193781,35970
33732829,35971
63213821,35972
85668313,35973
96255034,35974
77190783,35975
68979350,35976
27128350,35977
39134724,35978
43430249,35979
75531725,35980
61486705,35981
41915520,35982
31424132,35983
99157680,35984
23901199,35985
44354590,35986
14295062,35987
99464429,35988
92618629,35989
84231954,35990
19328269,35991
55359524,35992
79089994,35993
37786422,35994
34135856,35995
59410358,35996
85604539,35997
82561606,35998
76343050,35999
41022924,36000
81372014,36001
91142639,36002
34929226,36003
62590955,36004
82775476,36005
64759925,36006
60837476,36007
79996376,36008
75658941,36009
28122459,36010
14990283,36011
81129866,36012
84043821,36013
92217220,36014
38313803,36015
51617018,36016
41929929,36017
63111845,36018
47877357,36019
90291682,36020
61342250,36021
82690044,36022
63650125,36023
86373819,36024
28149756,36025
80744066,36026
87317707,36027
58111359,36028
68479385,36029
54995410,36030
49220618,36031
24033629,36032
17334282,36033
74033779,36034
67465479,36035
83428755,36036
95191980,36037
88281466,36038
30206866,36039
23722823,36040
18229897,36041
65025719,36042
87197166,36043
97428651,36044
93205837,36045
33159848,36046
10152324,36047
37993840,36048
53031125,36049
75793315,36050
56994481,36051
87609462,36052
41148604,36053
22155974,36054
31426602,36055
55258690,36056
12689877,36057
50825679,36058
10981029,36059
29910019,36060
37054144,36061
62046629,36062
44461216,36063
29589927,36064
46193145,36065
80822149,36066
32346847,36067
24559629,36068
64416803,36069
14286708,36070
45079707,36071
42445435,36072
63533014,36073
57518497,36074
95415467,36075
83149270,36076
35910544,36077
41183372,36078
51229605,36079
22094666,36080
11454092,36081
46982103,36082
72041712,36083
61951996,36084
77261118,36085
19739774,36086
24161721,36087
94156648,36088
75886153,36089
12914203,36090
