administrador,ruc,nombre
89613544,19984149869,Segarra y Zorrilla S.Coop.
98844622,10780748542,Desarrollo Farré & Asociados S.Com.
58567394,70727683301,Banco Pavón y asociados S.L.
99617206,78613776813,Grupo Cabo S.Com.
77521277,78108502246,Soluciones Inteligentes S.L.L.
16743512,66179182388,Alimentación Ibéricos S.A.
32584793,51303436056,Claudia Cepeda García S.L.N.E
34128093,21095744230,Cabañas y Torrent S.L.N.E
93924580,88841259751,Consultoría Ibérica S.A.
58991200,65286702625,Bello y Trillo S.A.
53633124,52763541239,Conrado Hervás Mayoral S.L.
13082573,61416444298,Distribuciones Terrón S.C.P
18398458,23815441457,Manufacturas Iberia S.A.
95932747,18028919116,Hnos Mesa S.Coop.
86978299,74333697689,Cuéllar y Fuente S.C.P
77552774,86216145941,Minería Castro y asociados S.L.
20821543,31779473386,Alimentación MYL S.L.
55758845,73754623593,Banco Pina y asociados S.Coop.
11695973,59739686207,Manufacturas Ibérica S.Com.
60410480,91141494981,Tecnologías YFBY S.L.
53633124,66538419968,Morera y asociados S.A.
75785200,37951730978,Transportes Vendrell & Asociados S.C.P
89070733,77668933292,Instalaciones Alfonso & Asociados S.Coop.
67865294,34534330293,Inmobiliaria Collado S.C.P
43377669,66782126987,Tecnologías EKO S.Com.
16072410,51852574334,Hotel XXL S.L.
61320583,70156973993,Manjón y Ferrández S.L.
73837453,63191435097,Hermanos Mena S.Coop.
42925335,96363779969,Banca Privada Internacionales S.A.U
98679153,90505079588,Transportes Iberia S.L.N.E
82552617,60357797931,Cerezo y Sanjuan S.Coop.
11547752,30626158312,Alegria y Quiroga S.L.N.E
79976105,84009286210,Inversiones HU S.C.P
13970086,61808427186,Logística del Norte S.A.
26118203,80534553824,Fito Vega Ordóñez S.Com.
66383246,91133352256,Rosalina Saez Prat S.L.N.E
87045014,12983011208,Grupo Amor S.A.
27299376,84237352647,Construcción SZYH S.L.
28187611,77154915896,Elodia Feijoo Acero S.Com.
52092265,96369650839,Fábrica Carrión S.L.N.E
92455407,20180557791,Finanzas Gras S.A.
12073499,51195058714,Peláez & Asociados S.A.
61274223,94097145686,Grupo Gargallo S.L.L.
33518415,31021049339,Hermanos Calleja S.Coop.
36440341,80053029707,Finanzas Baeza y asociados S.L.
57435982,10571349033,Hnos Revilla S.A.
13085219,28628479362,Lago y Pastor S.A.
81001953,92139399255,Transportes OPP S.L.N.E
56600525,31655929416,Segovia y Andres S.A.
82039546,48063067464,Manso & Asociados S.C.P
76780478,52721885265,Hermanos Pons S.L.N.E
64391688,13961950925,Servicios SQ S.A.
12130755,83988905785,Lara y asociados S.A.
60070612,58246096802,Familia Ribes S.L.
76015516,55523315195,Estevez y asociados S.A.
21293852,25828852696,Diana Azcona Merino S.C.P
26828044,66211594800,Ramirez y Valbuena S.Com.
49176885,55670080155,Llobet y asociados S.L.N.E
31184192,82013153321,Hotel Amat & Asociados S.A.U
85609672,27614097257,Minería Castelló S.L.N.E
30977201,66626933239,Industrias TWQ S.Com.
89527360,87670922389,Farmaceútica LV S.L.
85291530,74082278807,Hotel Abad S.Com.
42507399,58540999121,Manufacturas Luz & Asociados S.L.
64967833,32018655347,Marisol Villalonga Camino S.Coop.
20147492,83222332075,Finanzas Quiroga S.A.D
25811477,58761644207,Sánchez y asociados S.A.T.
71424697,70424815493,Bustos y Salas S.Com.
96654081,52686491565,Servicios LZ S.L.
76766427,18728662010,Transportes Paniagua S.Com.
56418427,99447123895,Noguera y Valenciano S.A.U
24143481,82365903674,Transportes Españolas S.L.L.
40198227,78949372369,Comercializadora Casanova S.L.N.E
19508808,85049324120,Familia Nogueira S.Coop.
42615036,39469294743,Maestre y Arnaiz S.L.
31406150,34595002052,Román y Palmer S.L.L.
37406016,40822083079,Finanzas del Sur S.A.T.
67388869,10387298361,Banco YTI S.L.
20298488,54189239557,Distribuciones Españolas S.L.N.E
44726382,37050696378,Ortiz y asociados S.L.
19182644,84375424077,Abellán y Padilla S.A.
33301971,20925877448,Abril y Sierra S.L.N.E
90862876,26267993591,Elorza & Asociados S.Com.
59775372,14580824258,Soluciones HO S.L.
66621063,95169372915,Transportes Pujol S.A.
70883254,93050787716,Rosenda Ojeda Hidalgo S.L.
89709679,59733594472,Banco Burgos & Asociados S.Coop.
89676388,40159461218,Hnos Lucena S.Coop.
14353245,48172496811,Jose Ignacio Guardia Alonso S.Coop.
52095628,25941625698,Supermercados Ibéricos S.L.
76147600,69905124554,Isidora Soriano Riquelme S.L.N.E
82768365,23999391077,Comercial SGO S.Coop.
10788144,30661654554,Amigó & Asociados S.Coop.
31906287,57863996805,Quevedo y asociados S.L.
55653986,57475699926,Alejo Font Morera S.Com.
42070082,30969884893,Carvajal y Martínez S.Coop.
61419674,78670243148,Consultoría Maza & Asociados S.L.
66619279,85619386897,Hnos Gutierrez S.L.N.E
35435847,81840358039,Cruz Álvarez Martínez S.A.
50844080,36779845131,Familia Cordero S.Coop.
85830750,93255070290,Manzanares y Bernat S.Coop.
57876679,67954688406,Josefina Campoy Torrents S.Coop.
80673624,26622228183,Inversiones Piquer y asociados S.A.
25164479,13375967085,Despacho Avanzadas S.L.
38718296,80596961163,Transportes SKR S.C.P
87376413,83629407104,Dimas Castells Tur S.A.
69391778,79921998047,Industrias HBJZ S.L.N.E
24807757,53724667144,Farmaceútica Gaya y asociados S.A.
13201532,35139464062,Eusebio Torrents Redondo S.L.
30243619,37609601153,Inmobiliaria Inteligentes S.Coop.
91103040,54257212543,Grupo Nicolau S.A.T.
96180749,64496601661,Valentín Vilaplana Silva S.A.U
85301466,77924642826,Restauración Tovar S.L.N.E
78398063,46290432546,Transportes BS S.A.U
96183170,12875052081,Amo y asociados S.L.L.
10994827,67482533965,Logística HM S.Coop.
13112852,29543728230,Camila Coloma Vargas S.Coop.
88194954,39787713120,Pineda & Asociados S.L.U.
19263812,10709225883,Espinosa y asociados S.Coop.
12342716,25002531039,Compañía IA S.L.N.E
78987421,69999310216,Huguet y Peral S.L.N.E
14140221,57260988432,Suministros Española S.A.
24388424,26626778967,Rivas y Chico S.Coop.
29493754,25208928599,Alsina & Asociados S.A.T.
33263621,43676529483,Alimentación Inteligentes S.A.
77517973,44298078733,Bastida y Raya S.L.U.
36476800,60154595348,Hotel Lillo S.L.N.E
55013778,32432649027,Fábrica Mena y asociados S.L.
52132757,44440710552,Vicens y asociados S.C.P
59398229,53944024319,Alimentación Olivera S.A.D
84077072,84394130032,Farmaceútica Españolas S.A.
23069278,32075193685,Manufacturas JY S.L.
64580321,54163591818,Pardo y Gilabert S.Com.
20537029,63526731714,Vizcaíno y asociados S.Coop.
56076543,88992303256,Supermercados VRU S.A.U
73262693,50962178232,Paulina Tovar Calleja S.A.
55060208,20509673347,Miró y Bayona S.L.L.
61312907,33485720226,Hnos Coloma S.Coop.
99504284,29854125775,Industrias Lledó & Asociados S.L.
78704870,56024801214,Borrego & Asociados S.A.
44311830,43144112757,Comercial VSX S.A.
81202890,31007757800,Marqués y asociados S.A.
50939984,23442092446,Fábrica Somoza S.Com.
69085263,33479739172,Cabrera y Zamorano S.A.T.
89357889,23669907818,Palomar y Enríquez S.A.T.
40741893,84944350069,Farmaceútica Valbuena S.Com.
80232390,12428131626,Desarrollo Cañellas & Asociados S.L.
36476800,79673789156,Suministros Integrales S.Coop.
82737334,14838664206,Consultoría XUQ S.Com.
58795543,58539594788,Comercial Integrales S.L.
84621608,65078785809,Hermanos Paniagua S.L.N.E
25373252,58422571339,Transportes SMK S.Com.
44697735,74581009118,Banca Privada Jaén & Asociados S.A.
97509283,10313846090,Anaya y asociados S.A.D
39218062,24984559375,Inmobiliaria Ibérica S.L.
33352270,73728618117,Logística Inteligentes S.L.N.E
95483761,52028391107,Compañía Españolas S.L.N.E
94222391,13025767384,Consultoría Pagès S.Com.
73562137,58978971254,Compañía Ballester y asociados S.A.
74777042,31682724695,Camps y Sevillano S.L.N.E
45931429,48183010242,Distribuciones Ibéricos S.Coop.
38557552,78687760415,Fábrica del Sur S.L.U.
38534886,26755070173,Hnos Oller S.A.U
86786037,34701388834,Banco Serra & Asociados S.A.
91565977,80466843997,Rovira y asociados S.Com.
96700474,73511269748,Hotel Morante S.L.
84403676,79313465412,Hnos Vilaplana S.A.
57588521,14218302013,Infraestructuras Sola & Asociados S.L.
51886194,29471825030,Inversiones Álamo S.Com.
73540471,68055104655,Manuela Andrés Serna S.L.
96939359,64469382859,Teobaldo Barragán Quintana S.Com.
48776014,35009172494,Promociones Canet & Asociados S.L.
25387512,40675107653,Hnos Rincón S.L.N.E
75054196,47217499846,Talleres del Mediterráneo S.A.
41745431,43777218769,Hermanos Font S.A.T.
36111668,47919956347,Aroca y Paredes S.L.N.E
57546487,10455100255,Promociones LQ S.Com.
47327901,88421397216,Severiano Marin Esteve S.A.
28107551,20201923237,Belmonte y asociados S.L.
28253221,65456286259,Suministros Galiano & Asociados S.L.U.
44697735,54173797500,Guiomar Blanes Urrutia S.Com.
65940173,36778888852,Grupo Sanmiguel S.L.
29600704,37431735385,Compañía Peñas y asociados S.Coop.
44484768,86791552977,Mulet y Chacón S.A.D
21149019,73526186864,Minería Ibéricos S.Com.
46538259,49917167495,Angelina Sosa Tudela S.Com.
90949638,43538806507,Torrent y Carbonell S.L.
70504998,57949915029,Comercializadora Torres & Asociados S.C.P
16955691,85503561617,Alimentación DVP S.L.U.
40488824,97096995429,Consultoría Leon y asociados S.A.
53808986,82471107636,Gimenez y Cervera S.L.
79108667,19780710167,Desarrollo Españolas S.A.
39488784,35735085799,Concepción Casanova Meléndez S.Coop.
82694226,48565813168,Vila y Hernández S.A.
48684860,22169215104,Blanch y Lillo S.L.N.E
37646722,68323962125,Comercializadora Díaz S.A.
94804514,64390119659,Servicios YPG S.L.N.E
22843358,24809091867,Farmaceútica PKXH S.L.
66621063,23927307923,Inversiones Bejarano y asociados S.L.N.E
46143008,31557064646,Ballester & Asociados S.L.
66944236,42695767062,Baró y Aguilera S.Com.
91891958,53621183022,Banco Castellana S.A.T.
13709214,69823970821,Banca Privada PE S.A.
24807757,28833985065,Supermercados Bejarano S.L.L.
39182932,92830527578,Zamorano y asociados S.L.
11125569,77252347581,Arana y Solís S.A.
45153347,90695258154,Industrias BYLV S.A.
42391013,69805246636,Instalaciones Gomez & Asociados S.Coop.
20344969,57556331272,Llanos y Carpio S.Coop.
61713774,56550541657,Eloy Aguiló Carrasco S.Coop.
60010159,75009742451,Lupe Simó Galán S.Coop.
80730709,32812272215,Manufacturas Gordillo S.Coop.
77751991,39145520590,Urbano Mena Avilés S.Com.
40528805,68276111653,Suministros Iberia S.A.
40380322,55884764597,Restauración Balaguer & Asociados S.L.
96355681,86544234000,Transportes Villa & Asociados S.L.
63692081,78331978356,Transportes Española S.L.L.
47994663,15928840578,Liliana Abril Espinosa S.A.
38092717,24383079455,Despacho Benet y asociados S.Coop.
16072410,47792187824,Distribuciones Cuéllar S.L.
89644724,68772852945,Industrias JJX S.A.
21839350,50280914813,Manufacturas Ibéricos S.L.N.E
33095738,48629573271,Vallés & Asociados S.A.
62736113,84489624546,Logística Viñas & Asociados S.L.N.E
68623812,88270658600,Farmaceútica AVPY S.A.
54774355,77305997429,Compañía PKUX S.L.
57979444,15849295831,Despacho Integrales S.Coop.
28564184,40556004329,Comercializadora Valero S.L.
85378808,68413704125,Familia Gordillo S.L.N.E
94793351,74926695673,Hnos Pla S.Coop.
55411165,39711235126,Narváez & Asociados S.Coop.
96968450,61873903659,Minería Avanzadas S.Coop.
56603679,86721241625,Eugenia Francisco Zurita S.A.U
76631376,55605102524,Fábrica Varela y asociados S.L.L.
61691354,80506832939,Grupo Nicolás S.A.
71462991,42989007224,Cipriano Samper Terrón S.C.P
47396565,32093446169,Consultoría Inteligentes S.A.
26811895,39024551624,Boada & Asociados S.Com.
27233306,83005255452,Transportes Globales S.A.
66045309,21770321297,Banco Alcolea S.L.
14556884,26567687757,Marta Torrent Milla S.A.
88992716,91571706480,Casanova y Vargas S.L.U.
94672131,96935416359,Federico Melero Roda S.A.
41949245,37345328700,Tejada y asociados S.L.
87390585,56798739546,Albina Blanes Correa S.Com.
77543358,27810807491,Tecnologías TA S.Com.
31549896,20261118691,Banco Mendoza & Asociados S.A.U
27265966,36219644569,Cuevas y asociados S.L.L.
50613039,88364791963,Consuela Muro Torrijos S.Com.
45401308,32552270191,Adelia Linares Pozo S.A.
77307363,50735798194,Albano Vilanova Martorell S.Coop.
88663276,57222886090,Angélica Caro Verdugo S.L.L.
30589354,56768672121,Grupo Jáuregui S.L.
61930722,96297691563,Compañía Gomez y asociados S.L.L.
14353245,52265096682,Industrias Globales S.A.
69731205,30866334491,Roque Narváez Recio S.Coop.
74491793,90708014341,Escamilla y asociados S.L.N.E
18947041,45878547744,Manufacturas Española S.Coop.
64596097,99562835411,Grupo Montero S.A.T.
59760964,99872861021,Farmaceútica MQ S.L.N.E
63809674,90651147522,Farmaceútica del Sur S.A.
62099404,88875068495,Industrias Fuentes S.Coop.
54578748,35246432203,Iniesta y asociados S.L.
98418207,35939453205,Rosario Alba Diego S.A.
54124979,13577444296,Industrias DAEE S.A.
54959601,15631652108,Promociones Giner & Asociados S.L.L.
94793351,88388506487,Instalaciones Taboada S.A.
13080851,13311024250,Hermanos Manuel S.Coop.
86253921,18145201147,Vendrell y Heras S.L.L.
16625048,46400694724,Verdugo y Cabeza S.L.N.E
51883715,46528599117,Familia Hurtado S.Com.
22301581,61921966085,Industrias Avanzadas S.L.
23314317,60926889815,Genoveva Neira Caballero S.L.
55619633,27570893526,Rodrigo y Cepeda S.L.
77073270,80571329092,Ruano y Heras S.Com.
36117754,50198062891,Compañía Solé S.Coop.
21374450,22723572865,Bernat y Bárcena S.A.D
84105915,39406703828,Comercial Valenzuela y asociados S.L.
85314698,32279954961,Grupo Torrents S.A.U
38076636,81432021512,Restauración Laguna y asociados S.L.
20770777,47039218531,Suministros Españolas S.L.N.E
24907455,34256846621,Compañía Castellana S.L.
60617062,33758176172,Malo y asociados S.Coop.
54891102,38682534139,Farmaceútica Internacionales S.Com.
39226439,45245950332,Promociones Alberto S.C.P
93638654,68866985366,Leonel Feliu Llabrés S.L.
92814295,37523773340,Finanzas Meléndez S.A.
27916893,83236774298,Supermercados Vaquero S.Com.
91778605,80296742800,Minería Acosta & Asociados S.A.
80425946,89752140775,Malena Casares Tejada S.A.
41094710,83659050987,Farmaceútica Gaya S.A.
47363538,74793374873,Suministros Baena S.Coop.
93433632,80488437020,Logística Segarra y asociados S.L.
15462111,69751964215,Cueto y Álvaro S.Coop.
70347802,10573761201,Valerio Sierra Oliveras S.A.
79780160,82128373438,Carmen Grau Noguera S.A.D
57428029,40443077192,Familia Bello S.A.
32862423,96443534417,Buenaventura Palacio Bartolomé S.Coop.
25599202,49470316826,Alimentación CZWJ S.L.
21904830,17988660412,Consultoría Inteligentes S.L.L.
44071097,48227023659,Marco Peinado Tejero S.L.L.
41547143,48773006249,Alimentación Caro & Asociados S.A.
26902854,41661851184,Despacho VWZ S.L.N.E
28972695,30506782856,Consultoría Montaña & Asociados S.L.L.
78442911,70089336220,Tecnologías KLWO S.L.
21916209,25553083136,Hnos Macías S.Com.
93735088,23969030513,Manufacturas Nogués y asociados S.Coop.
49430394,17792182973,Familia Adadia S.A.
99778603,15863861325,Manufacturas Españolas S.L.N.E
32862423,68375816945,Reguera & Asociados S.A.
77908832,87687352667,Marc Mínguez Bautista S.A.
68010223,12030391093,Marcelo Calatayud Cabanillas S.L.N.E
94933939,24788793249,Molina y Jover S.Com.
75157764,13972422951,Manufacturas Hoyos & Asociados S.L.
93269515,13078091518,Familia Agustí S.A.
47900892,25676574410,Cabello y Arana S.A.
23539720,31520219394,Palma y Sureda S.Coop.
70494306,26090481844,Minería Globales S.L.
30333907,91948355071,Supermercados Viña S.A.
84102590,15669960190,Rosario Prada Alcalde S.Com.
89969329,81891792812,Hermanos Mesa S.A.
38273014,16823721965,Suministros Morante S.Com.
95831925,38127701796,Azcona y Sarabia S.Coop.
72305311,46748100043,Hnos Salas S.L.
59468144,69817960758,Talleres Díaz & Asociados S.L.N.E
38459673,38290459007,Consultoría Salazar y asociados S.Coop.
77601887,81217821391,Minería Sotelo S.A.
49087275,93013114881,Hnos Alarcón S.L.N.E
53799736,75986394862,Talleres QYM S.A.
90471135,76522280484,Suministros JI S.A.T.
28394148,54229382211,Comercial Inteligentes S.L.
30800563,45633851591,Armas y Giner S.A.
13439948,34216029132,Rios y Diéguez S.Com.
46736870,45091395407,Casanova y Sala S.Coop.
28828056,44704197920,Servicios MKXV S.L.
84351164,71480660965,Servicios del Norte S.A.
68965337,53508930722,Emperatriz Nebot Andrade S.L.N.E
68369026,13889611393,Alimentación Torrens S.A.
71901192,69611703162,Desarrollo Collado S.Coop.
41858808,90446225063,Banca Privada Integrales S.Com.
62974009,74635307250,Finanzas Aguirre S.L.
19225883,89836531127,Suministros IE S.L.N.E
84179600,88128450408,Suministros Nieto & Asociados S.L.L.
74056180,44616072502,Camila Roda Piñol S.L.L.
88340077,33264892343,Restauración Gisbert S.A.
97365946,99478390529,Banco Feijoo S.C.P
95150052,41973304560,Promociones del Norte S.A.
28149150,14242367183,Restauración ADGB S.Coop.
18119790,85719509789,Hnos Calderon S.L.
74399506,82125515720,Comercial Vidal & Asociados S.Coop.
96338447,56812357560,Colomer y Garcia S.A.
55905096,51968822006,Castellanos & Asociados S.Coop.
25578385,82768716297,Villa y Escobar S.L.
97049813,13533477316,Farmaceútica Téllez S.A.
81381596,67756139260,Grupo Ricart S.Coop.
49736757,97994398904,Cid y asociados S.Com.
26912073,10314954461,Aránzazu Isern Baquero S.L.
86768100,10492894153,Garrido & Asociados S.A.
10934650,10394353219,Palomar y asociados S.L.
79748836,43266594075,Arnau & Asociados S.L.L.
86511570,30466083707,Figueras & Asociados S.L.
89590301,99729064758,Olalla Cantón Pulido S.A.
78374436,35933924651,Minería del Norte S.A.
63343178,62415991755,Inversiones Pellicer S.L.L.
22695917,70796295179,Girón y Martínez S.A.
79915153,63499255962,Bauzà y Neira S.L.
89219014,39793686956,Banco Torre S.Coop.
67865294,53125077674,Promociones Globales S.L.
20720304,97503238643,Basilio Coronado Zabala S.L.
51672359,53450991395,Jimenez & Asociados S.A.
11479072,86151517464,Valverde y Elorza S.A.T.
84429854,47850984154,Estela Ángel Losada S.Coop.
85821863,65593945411,Montero & Asociados S.Coop.
16026747,54893173468,Artigas y Isern S.Coop.
68392402,36379983103,Hnos Chaves S.L.
78876500,21006376970,Ricart y Arnau S.L.
73562137,24094882378,Restauración Bravo & Asociados S.Com.
28564184,59886868779,Finanzas FGO S.L.N.E
24410321,49975798991,Comercial RES S.L.
75146505,78628638977,Construcción Águila & Asociados S.Com.
30551726,71555919132,Febe Sotelo Gallo S.Coop.
91643267,47612730498,Fábrica EFE S.A.
38837682,49583390131,Hnos Carretero S.L.
93070365,46479191376,Dora Ledesma Arco S.L.N.E
53438313,85142079485,Industrias Gimeno S.L.L.
17758793,32643209228,Banco Globales S.L.
93985918,61359179866,Murcia y asociados S.L.
23244120,98333554536,Ballester y Grau S.Com.
80082569,59551687425,Minería Integrales S.Com.
85155080,72030509113,Flores y Coronado S.Coop.
48314499,45138464562,Logística Benitez y asociados S.L.
97138070,22671125492,Farmaceútica Aragón S.L.N.E
82737334,73626045940,Distribuciones ZIVT S.Coop.
14247056,74177385856,Grupo Sanabria S.L.
76945624,41423674930,Distribuciones Tur S.A.
15489142,65833501884,Compañía OGPL S.L.
81319946,99524675091,Fermín Gámez Pou S.L.
10934650,13435231627,Desarrollo Varela S.C.P
74496427,95350336973,Finanzas GXQI S.L.
94793351,32374532073,Fábrica Torres y asociados S.L.U.
13971189,50152771258,Familia Rovira S.Com.
37088863,96364068870,Arregui & Asociados S.Coop.
78177873,51544789803,Finanzas Noriega & Asociados S.L.
34964517,51430867758,Servicios Iberia S.L.N.E
39488011,34419536077,Amat y Hernández S.A.
72315823,66862483198,Hermanos Martorell S.A.
85813114,23620357910,Consultoría JTS S.L.
30557756,45417513915,Grupo Borja S.L.U.
73277117,49707814142,Construcción Españolas S.L.
14792928,70630549119,Bayón & Asociados S.C.P
99752937,81386017984,Morera y Pol S.A.T.
66383246,19205690177,Minería Carlos y asociados S.L.L.
21287920,79274088981,Virginia Sanmiguel Guardiola S.Coop.
90937005,25902630109,Alimentación del Mediterráneo S.Com.
92585508,46975333781,Alimentación Valcárcel & Asociados S.Coop.
60098860,14662657149,Promociones del Levante S.A.
25211509,38033201630,Finanzas Gomez S.Com.
98539389,85845624553,Restauración IND S.L.
97098304,17499937862,Pavón y Aroca S.A.T.
17629071,44984900882,Ballester & Asociados S.L.L.
11006887,66774792565,Soluciones Riera y asociados S.L.N.E
24501371,68767246446,Familia Daza S.L.L.
43134647,11667463521,Despacho Iglesia S.A.
79709465,38001471185,Fábrica Vilaplana y asociados S.Coop.
39563881,92366193198,Carretero y Alarcón S.Com.
35773334,83561837300,Finanzas Españolas S.Coop.
52006934,99805915871,Grupo Becerra S.Coop.
69813419,81951536260,Castells y Sotelo S.Com.
32576119,39563227180,Inversiones Integrales S.L.L.
41625834,44186575582,Promociones Gual & Asociados S.L.L.
80473162,58291227385,Instalaciones Españolas S.Com.
54883271,79548205020,Alimentación Coello & Asociados S.Coop.
55569972,37979989152,Distribuciones Egea y asociados S.A.
68377614,89435166334,Vazquez & Asociados S.L.
30165147,96026363926,Gibert y asociados S.Com.
35924115,97583926183,Grupo Figueras S.A.
33353309,67524764399,Instalaciones Iberia S.L.
36564296,59050860269,Tecnologías Recio S.Com.
25691394,35862274521,Bermúdez y Conde S.Coop.
30817203,71910092948,Infraestructuras KWLD S.L.
30264475,90986907051,Castilla & Asociados S.Com.
99240128,39835708962,Guiomar Lledó Quevedo S.Coop.
73990665,84758324240,Banco Castilla y asociados S.L.U.
11261341,88927484990,Distribuciones Morell S.L.
39824487,42936595765,Banco JG S.Coop.
49196668,15129813471,Perez y Mascaró S.A.
89928724,39884248945,Promociones Bautista y asociados S.C.P
56720684,42212766488,Isa Salcedo Morera S.Coop.
39018296,83333984991,Construcción Integrales S.C.P
65537206,20837315181,Portillo y asociados S.L.
16026747,51814240993,Suministros Santos & Asociados S.L.N.E
62021245,31937049736,Rosalina Franch Barranco S.A.
82030655,24399708850,Damián Sans Sastre S.A.
17868528,71119292821,Leal & Asociados S.L.U.
65280158,60223294299,Georgina Murillo Redondo S.A.
29797261,41744763915,Servicios YK S.C.P
26032130,41470527758,Hnos Domingo S.Coop.
11755824,73366299762,Hermanos Múñiz S.L.L.
36092292,60253875520,Alimentación IGHX S.L.
81163062,97303558967,Montaña y Palau S.Com.
35564736,93166520737,Banca Privada Integrales S.Coop.
93702582,18631784979,Comercializadora del Mediterráneo S.C.P
79304148,30557052149,Construcción UKY S.A.
14896967,50175553324,Ortiz y asociados S.Coop.
74406353,38591880065,Hoz & Asociados S.Coop.
41321590,79790139449,Consultoría IF S.L.
24799052,47599825146,Seguí y asociados S.L.N.E
98630281,81770646461,Hnos León S.Coop.
16425902,43861216318,Hortensia Guerrero Barroso S.L.
67015509,93890484765,Gracia y Saez S.Com.
86604987,34683524756,Custodio Moll Benavente S.A.
88185775,36713867415,Construcción Española S.C.P
36607295,83032911965,Puig & Asociados S.A.U
68934598,37248646330,Madrid y Bellido S.A.
81260338,55197829918,Álvaro & Asociados S.L.L.
47363538,28740171646,Tena y asociados S.Coop.
84351164,58351225702,Compañía SU S.L.N.E
35077206,82335698908,Supermercados Villar y asociados S.Com.
73475253,22703019408,Banco KDSO S.L.
10558218,76193735259,Alimentación Españolas S.Coop.
16006941,85337982321,Instalaciones Vilalta y asociados S.Com.
94333912,37832337188,Hermanos Egea S.L.L.
55449086,87604402383,María José Bermejo Tolosa S.A.
42583912,20223200846,Supermercados Guzman & Asociados S.Com.
17027925,96306591012,Despacho Palomo y asociados S.L.
59294740,75497746114,Manufacturas Integrales S.L.
77523164,65758002872,Hotel Arévalo S.A.
35334945,31846893517,Grupo Ariño S.A.
37659746,56261340025,Desarrollo Castellana S.Coop.
71231155,25243812401,Servicios Gallardo S.A.
80425946,33641057406,Banco Lloret S.Coop.
44576766,99824193665,Compañía Inteligentes S.Coop.
42075612,65081442177,Banco del Noroeste S.Com.
43080284,71251756520,Suministros OU S.L.
33685463,81247385565,Garcés & Asociados S.Coop.
70883254,95291012659,Inmobiliaria WRF S.L.L.
81069517,19534106749,Desarrollo Castellana S.A.
31464324,82287481218,Talleres DBIU S.Com.
41859194,33929748689,Hotel LE S.L.N.E
97098304,78951894260,Alimentación Alemán & Asociados S.A.
37895793,88370885880,Inocencio Costa Huguet S.A.T.
14463038,80839693750,Soluciones XM S.L.
95680816,25163551671,Mulet & Asociados S.L.N.E
94888816,20004654902,Distribuciones Internacionales S.L.N.E
97520807,17024263311,Hotel Internacionales S.L.
22534538,28475139219,Trillo y Crespi S.L.
18835730,94311412256,Talleres del Norte S.L.N.E
54908004,23665973382,Grupo Bertrán S.Com.
26387507,29165955125,Desarrollo Santos y asociados S.Com.
36351513,39941492049,Grupo Higueras S.A.
62788001,67014443312,Rosalina Ferreras Mármol S.L.
82472016,81552601887,Consultoría Morales y asociados S.L.L.
83235661,10919871024,Vicenta Pellicer Campos S.Com.
61273977,28909480855,Martin y Molins S.Com.
94521851,49830608369,Ledesma y asociados S.L.
97351728,50556765404,Merche Llabrés Segarra S.Com.
80397040,30267350651,Trini Niño Ballesteros S.L.
49226067,98846073445,Segovia y Barceló S.A.
