dni_propietario,id_mascota
34108928,255182
36980368,255183
76762778,255184
43690683,255185
84020066,255186
60716952,255187
54149656,255188
31564736,255189
47015350,255190
55713998,255191
74360660,255192
82304619,255193
66554347,255194
68957498,255195
72683791,255196
83820342,255197
35425932,255198
27889522,255199
31292177,255200
49240803,255201
22855917,255202
78403236,255203
64690038,255204
83028773,255205
31442163,255206
89203351,255207
78898553,255208
15122163,255209
24402311,255210
15531600,255211
92819294,255212
20059561,255213
82987338,255214
25591744,255215
41981432,255216
20838943,255217
48101694,255218
12074661,255219
91301196,255220
68144793,255221
62986892,255222
28588341,255223
50966567,255224
46588104,255225
54853307,255226
26584633,255227
82699226,255228
67397058,255229
32932244,255230
10969421,255231
54239736,255232
70188694,255233
46395337,255234
52908065,255235
85918973,255236
57267569,255237
91142497,255238
35594865,255239
43530274,255240
72918009,255241
16759435,255242
70829285,255243
33651803,255244
61074978,255245
99576179,255246
49936272,255247
39358773,255248
89765337,255249
97461934,255250
84416883,255251
96322748,255252
30069592,255253
99177241,255254
39236231,255255
63542194,255256
44685971,255257
49971337,255258
31529889,255259
27675069,255260
97607493,255261
22508812,255262
84614674,255263
72604809,255264
98714258,255265
44731324,255266
30340618,255267
23356852,255268
38761600,255269
56522884,255270
30290954,255271
89015277,255272
55828326,255273
35226660,255274
37626226,255275
66558946,255276
30875014,255277
46883860,255278
33202189,255279
96397864,255280
12934455,255281
52936396,255282
45021849,255283
65415320,255284
70359616,255285
57663654,255286
79225163,255287
64992872,255288
65840830,255289
83495552,255290
96151005,255291
96433503,255292
16332948,255293
90192605,255294
25064473,255295
95669176,255296
75551526,255297
86127570,255298
66579563,255299
60572204,255300
84467162,255301
73183912,255302
20912294,255303
85617355,255304
99737645,255305
76807497,255306
64416670,255307
60690348,255308
89611268,255309
68820236,255310
93443953,255311
16069823,255312
88930721,255313
87102849,255314
89375442,255315
77238482,255316
42708974,255317
37112231,255318
67152710,255319
79421898,255320
45928578,255321
66106514,255322
51525185,255323
13973896,255324
75079607,255325
94375240,255326
86425935,255327
95602278,255328
46269466,255329
24774554,255330
39275609,255331
74421178,255332
65349156,255333
82649782,255334
90552177,255335
73685108,255336
19237837,255337
74302104,255338
36428999,255339
70728167,255340
95074719,255341
49875394,255342
21587152,255343
16211952,255344
59951100,255345
62869529,255346
65771780,255347
74659587,255348
16517479,255349
98214530,255350
85812933,255351
59144922,255352
84821306,255353
93666409,255354
44186708,255355
18448701,255356
34347013,255357
89549141,255358
30542689,255359
50094757,255360
93092040,255361
67425861,255362
53306480,255363
85014812,255364
78567740,255365
58851597,255366
35904950,255367
98048538,255368
93614236,255369
88791012,255370
94364841,255371
18918446,255372
25304191,255373
10976220,255374
30927047,255375
12700900,255376
35730399,255377
55573319,255378
68511967,255379
20661954,255380
93875603,255381
41761771,255382
85470174,255383
40155497,255384
70881762,255385
13715981,255386
42952663,255387
67793659,255388
40558047,255389
98457856,255390
41870747,255391
68105561,255392
87774891,255393
69020569,255394
66005355,255395
85798051,255396
56580301,255397
89432657,255398
79334457,255399
63167362,255400
10826174,255401
76653686,255402
37792804,255403
46709956,255404
51115335,255405
16978052,255406
44121243,255407
86485210,255408
31600863,255409
81699849,255410
67892143,255411
58074433,255412
91118367,255413
18181768,255414
17177717,255415
42182411,255416
67670193,255417
25600305,255418
72877192,255419
41210742,255420
88093351,255421
86966710,255422
34991040,255423
39046906,255424
62621338,255425
25309235,255426
56339609,255427
27271205,255428
36577475,255429
59202136,255430
46941744,255431
44082200,255432
23160274,255433
92764471,255434
38983259,255435
87127208,255436
84454035,255437
58782304,255438
43944557,255439
83643318,255440
91454742,255441
43369241,255442
12803049,255443
98536015,255444
10888205,255445
22293772,255446
56055524,255447
58188849,255448
99631505,255449
50999868,255450
93038561,255451
13410957,255452
81966873,255453
44463596,255454
46988447,255455
63008650,255456
12303850,255457
80987290,255458
93825137,255459
41179589,255460
64747370,255461
77332867,255462
79217900,255463
49632266,255464
29641718,255465
53662244,255466
51953080,255467
18669510,255468
41333295,255469
98807017,255470
35691288,255471
93417079,255472
56175033,255473
13686457,255474
79464429,255475
22835006,255476
92945351,255477
52324303,255478
19535500,255479
31573646,255480
77147866,255481
17382492,255482
91083303,255483
31709426,255484
47279390,255485
91276343,255486
55020420,255487
29718581,255488
45553957,255489
19626948,255490
77281651,255491
83031606,255492
71008950,255493
79477083,255494
18151848,255495
74723619,255496
74815837,255497
83257609,255498
38952133,255499
17053226,255500
85589193,255501
61131144,255502
86066743,255503
11419047,255504
55416247,255505
22787730,255506
12969424,255507
80193413,255508
70720198,255509
26513116,255510
95245767,255511
58419194,255512
91110514,255513
82738764,255514
58754453,255515
83127640,255516
50319646,255517
98621080,255518
76056877,255519
33604407,255520
31568316,255521
52564661,255522
81203559,255523
59891422,255524
45199130,255525
94748264,255526
38565158,255527
19771309,255528
27740966,255529
45852089,255530
99181388,255531
96900848,255532
23780416,255533
14144193,255534
76110381,255535
61198202,255536
21973093,255537
93723032,255538
83796635,255539
32818145,255540
54885488,255541
96611889,255542
24410021,255543
69372738,255544
52641185,255545
83492364,255546
50393903,255547
43234153,255548
87300499,255549
52568379,255550
26337093,255551
16031431,255552
12012593,255553
28577062,255554
12536055,255555
34786245,255556
53023131,255557
40582183,255558
78370254,255559
24908309,255560
23269607,255561
90643504,255562
37382914,255563
51508241,255564
92981078,255565
67105410,255566
64978263,255567
16457391,255568
57271390,255569
16642974,255570
24018903,255571
45722516,255572
58844127,255573
56272288,255574
66143406,255575
73921378,255576
22553762,255577
73217812,255578
76487593,255579
25050887,255580
91865102,255581
90445217,255582
72616863,255583
71407875,255584
49761320,255585
70434612,255586
51408656,255587
76795094,255588
61883875,255589
61850594,255590
47725804,255591
95002009,255592
68319073,255593
96443417,255594
23792400,255595
23097098,255596
53279359,255597
10363527,255598
10300515,255599
37394964,255600
52393554,255601
57041240,255602
38469390,255603
27431093,255604
97742281,255605
86889661,255606
42977888,255607
82948798,255608
96429241,255609
64246211,255610
34435756,255611
38685487,255612
96239129,255613
94134005,255614
21465022,255615
38437683,255616
59094909,255617
55104677,255618
35885762,255619
67493893,255620
61769740,255621
18703121,255622
35637030,255623
65425488,255624
92222314,255625
80357556,255626
50460859,255627
18321606,255628
13489543,255629
22884486,255630
56422395,255631
64936211,255632
73311600,255633
78825944,255634
97720191,255635
67228210,255636
28639821,255637
60388007,255638
89759613,255639
49563481,255640
39969355,255641
37694964,255642
48721559,255643
49561059,255644
65602005,255645
16103405,255646
43347284,255647
47394201,255648
53600308,255649
62049853,255650
44989547,255651
53904210,255652
85298694,255653
36947991,255654
10751935,255655
95516230,255656
80705341,255657
30355771,255658
20525599,255659
96563360,255660
19594232,255661
19004537,255662
88995667,255663
83124034,255664
29383929,255665
88983214,255666
45884002,255667
23047534,255668
26403548,255669
48893209,255670
77149594,255671
70742905,255672
76929755,255673
99025931,255674
74795773,255675
10416082,255676
83482247,255677
91003112,255678
97052702,255679
77306498,255680
57465669,255681
65465170,255682
21118279,255683
52588053,255684
70287033,255685
20942858,255686
71638152,255687
31425638,255688
81296082,255689
88633972,255690
79262356,255691
29082293,255692
65425526,255693
50384996,255694
86530838,255695
32055743,255696
25465508,255697
13522975,255698
96740320,255699
58016353,255700
38862987,255701
39699335,255702
93551061,255703
50409459,255704
47312217,255705
42913262,255706
82412806,255707
62547265,255708
93707554,255709
36294216,255710
35017630,255711
85238318,255712
99857618,255713
63635004,255714
33036621,255715
49617004,255716
93811492,255717
33089347,255718
96875795,255719
92707080,255720
52736300,255721
64396546,255722
32735418,255723
22469525,255724
17752034,255725
99206680,255726
10877899,255727
50482970,255728
60663044,255729
73420050,255730
32179131,255731
42588085,255732
17975062,255733
61783917,255734
28786588,255735
96675094,255736
58291582,255737
28110981,255738
54625289,255739
37153713,255740
86470275,255741
97172938,255742
21263260,255743
22985871,255744
67033690,255745
55803978,255746
75538422,255747
46174992,255748
42762274,255749
49385710,255750
85321617,255751
91074548,255752
56618918,255753
86422002,255754
53771490,255755
18098960,255756
27532735,255757
62612984,255758
41061664,255759
49979413,255760
85834774,255761
38666091,255762
81972671,255763
34342161,255764
33331519,255765
93155458,255766
92931674,255767
55934267,255768
56234532,255769
66403127,255770
64011693,255771
38018517,255772
90913776,255773
44480325,255774
48560750,255775
91508299,255776
92985178,255777
15508741,255778
51957836,255779
17717723,255780
28246086,255781
73161669,255782
13566645,255783
23472301,255784
28483383,255785
72557026,255786
69141649,255787
12635952,255788
94647168,255789
47808423,255790
58517699,255791
60356850,255792
69825972,255793
98803398,255794
75990276,255795
20644704,255796
38178679,255797
60818833,255798
59443342,255799
37452681,255800
97700015,255801
70349101,255802
91878846,255803
90254624,255804
14807772,255805
41059758,255806
84235296,255807
90096033,255808
94308171,255809
90186476,255810
25468260,255811
58867139,255812
18066960,255813
65239056,255814
21981784,255815
43396558,255816
26026998,255817
79344675,255818
39996927,255819
24482417,255820
92180332,255821
25162233,255822
72153454,255823
40533311,255824
28801339,255825
38464733,255826
81120770,255827
33514894,255828
20539421,255829
95345099,255830
24126797,255831
45044722,255832
41495875,255833
10343405,255834
89452355,255835
23249242,255836
74384423,255837
92441335,255838
48749607,255839
93471579,255840
31466207,255841
53947591,255842
72301605,255843
25869379,255844
76843435,255845
82837400,255846
64582408,255847
35396706,255848
38309254,255849
37719907,255850
16502936,255851
61714286,255852
52975045,255853
33621622,255854
79595840,255855
89428508,255856
81348223,255857
27363744,255858
25718356,255859
29695579,255860
39956302,255861
22117893,255862
29797500,255863
32361374,255864
95301282,255865
55156533,255866
62062653,255867
14080653,255868
73926835,255869
80924490,255870
53069357,255871
15560631,255872
47874721,255873
31328366,255874
67015465,255875
95131678,255876
87518431,255877
60908639,255878
54324890,255879
77463601,255880
53873398,255881
89540546,255882
84197965,255883
93924867,255884
97165695,255885
47022729,255886
80229278,255887
57672253,255888
31992156,255889
39455135,255890
98260109,255891
85937526,255892
74083293,255893
65960071,255894
43968209,255895
15250845,255896
44892153,255897
74537129,255898
64221352,255899
65110613,255900
67914826,255901
56023403,255902
51791286,255903
13989169,255904
27530799,255905
83852305,255906
40711496,255907
21848530,255908
19578469,255909
39153141,255910
99618292,255911
32725679,255912
48331860,255913
83680613,255914
97767345,255915
13680212,255916
89444940,255917
21268328,255918
98666970,255919
20254397,255920
19658499,255921
48848445,255922
34169377,255923
19262549,255924
93386161,255925
55818583,255926
45004336,255927
27312987,255928
21960428,255929
49622379,255930
60108124,255931
55520348,255932
25974814,255933
90623832,255934
17416307,255935
70266455,255936
95994076,255937
65701184,255938
60040875,255939
15952466,255940
80891316,255941
73128922,255942
56555997,255943
77719847,255944
89952384,255945
67272452,255946
33358029,255947
77313010,255948
76059140,255949
34256042,255950
89845465,255951
75190312,255952
75437701,255953
68765107,255954
72173938,255955
11974086,255956
44348556,255957
87502835,255958
18356198,255959
92153101,255960
48511737,255961
32720929,255962
70303273,255963
43376793,255964
78226421,255965
53420415,255966
88648897,255967
87270218,255968
76403775,255969
75630990,255970
44765574,255971
33367377,255972
79477789,255973
37593573,255974
86327624,255975
98538300,255976
31888050,255977
20250355,255978
54462310,255979
21112841,255980
62376647,255981
70093254,255982
29033153,255983
40306536,255984
20391171,255985
36472316,255986
16053357,255987
69333602,255988
56835653,255989
36244662,255990
56155278,255991
61295642,255992
39432959,255993
91757742,255994
12972356,255995
26751759,255996
66047263,255997
15345355,255998
84202384,255999
65874171,256000
70986218,256001
40905559,256002
89914716,256003
96159746,256004
33664516,256005
88359836,256006
54488846,256007
57348597,256008
64533030,256009
44624218,256010
62064930,256011
97256226,256012
89106614,256013
44400733,256014
96537739,256015
28255414,256016
39811585,256017
90447972,256018
70308254,256019
94224594,256020
73598612,256021
63112320,256022
57147337,256023
68807820,256024
91025643,256025
18910235,256026
47516559,256027
42386217,256028
57308898,256029
55801557,256030
20197565,256031
76552576,256032
23830561,256033
79439831,256034
66089007,256035
71283024,256036
34066282,256037
91838515,256038
52420867,256039
15610222,256040
24286568,256041
22648819,256042
48577726,256043
47381517,256044
41288246,256045
77395914,256046
61259183,256047
20275494,256048
28035848,256049
68219091,256050
83587437,256051
17750422,256052
74779266,256053
24800900,256054
43206862,256055
88040672,256056
92583385,256057
29467778,256058
71968238,256059
29460012,256060
28446497,256061
50421895,256062
46009813,256063
25710259,256064
14504291,256065
75605455,256066
93431093,256067
30777150,256068
29392847,256069
64137979,256070
97938378,256071
34441740,256072
58805079,256073
44601555,256074
44557352,256075
10307173,256076
55688295,256077
77660737,256078
64024733,256079
92414362,256080
41257710,256081
78757828,256082
11349031,256083
68002983,256084
23119037,256085
57028271,256086
23435355,256087
93084737,256088
59859198,256089
47141543,256090
84427377,256091
34593044,256092
76466318,256093
90462086,256094
83568719,256095
36542584,256096
97696767,256097
48463802,256098
50270589,256099
49068164,256100
16388916,256101
43241462,256102
48056695,256103
77873645,256104
69075660,256105
32402130,256106
81650775,256107
90809624,256108
18754261,256109
40707023,256110
83058734,256111
33611054,256112
93882338,256113
51955635,256114
69885315,256115
35543751,256116
26076860,256117
76138009,256118
19055238,256119
91193724,256120
45011435,256121
22217844,256122
19315433,256123
74822777,256124
18167480,256125
57958140,256126
86886844,256127
36940984,256128
15169115,256129
34380508,256130
23949269,256131
55950623,256132
17594543,256133
76486928,256134
96769937,256135
40158825,256136
42394494,256137
23452574,256138
61919800,256139
87356999,256140
37538615,256141
74578781,256142
27385960,256143
57508485,256144
83782529,256145
42860438,256146
91416075,256147
94480481,256148
27629614,256149
92009172,256150
18841791,256151
64625105,256152
66423010,256153
27718531,256154
60912754,256155
34669505,256156
20419131,256157
58361199,256158
26978330,256159
94333526,256160
49993350,256161
67690953,256162
61590877,256163
16265133,256164
19108140,256165
96598038,256166
63548442,256167
95633108,256168
28280582,256169
72375709,256170
56408242,256171
95192757,256172
44993903,256173
25768308,256174
19746581,256175
54019304,256176
69448666,256177
22963124,256178
55342009,256179
47885728,256180
32985163,256181
28867460,256182
20973432,256183
52884894,256184
32309467,256185
36587640,256186
60006057,256187
69214071,256188
98367501,256189
65082200,256190
93447784,256191
56475965,256192
92803809,256193
66696537,256194
64295138,256195
32169408,256196
72020689,256197
59464321,256198
33590843,256199
89956434,256200
33476334,256201
92129650,256202
88642294,256203
87029032,256204
88852003,256205
26193932,256206
61338265,256207
37036464,256208
72351122,256209
25164779,256210
98522843,256211
71493766,256212
82773550,256213
36432271,256214
26506021,256215
96842108,256216
48305208,256217
84947279,256218
42739197,256219
71180288,256220
82252259,256221
39371494,256222
87375564,256223
47130627,256224
66765213,256225
82494874,256226
53213389,256227
96210769,256228
88323823,256229
67379837,256230
41641161,256231
57016956,256232
29092345,256233
65011246,256234
98425402,256235
79465565,256236
40833605,256237
62696017,256238
20097075,256239
19559638,256240
94090820,256241
70781757,256242
35509116,256243
81541822,256244
63955645,256245
56010040,256246
67494429,256247
36159553,256248
96821067,256249
99066361,256250
15779880,256251
64968608,256252
98304231,256253
96762239,256254
66273712,256255
75113500,256256
16234091,256257
96591589,256258
30856863,256259
31790530,256260
26066886,256261
46611371,256262
54808146,256263
92227519,256264
88761707,256265
61575801,256266
36472490,256267
38877293,256268
26294257,256269
66093575,256270
18850401,256271
59163125,256272
74127047,256273
57094884,256274
32826011,256275
40540440,256276
11468932,256277
88856461,256278
17941270,256279
22354631,256280
44668017,256281
11570772,256282
73483631,256283
46832548,256284
64897453,256285
80332894,256286
81925048,256287
41030271,256288
46944932,256289
96959011,256290
17254014,256291
57746886,256292
11496647,256293
29028674,256294
89540743,256295
74000086,256296
85572134,256297
18677890,256298
83059349,256299
19995706,256300
52170602,256301
87950340,256302
47004272,256303
85467374,256304
80590258,256305
98581944,256306
30649356,256307
47003679,256308
18888328,256309
80706905,256310
30239694,256311
36684235,256312
55694952,256313
76719659,256314
54446913,256315
43803385,256316
41392372,256317
70846636,256318
20003637,256319
82846833,256320
16401525,256321
46399882,256322
62388633,256323
50760968,256324
32158157,256325
45929004,256326
36198772,256327
45292477,256328
15579547,256329
91724150,256330
33194465,256331
93276934,256332
88395666,256333
76738112,256334
85538240,256335
28675030,256336
46770510,256337
70087154,256338
44543869,256339
92411370,256340
85296801,256341
30576183,256342
36483312,256343
41071702,256344
78333083,256345
46493808,256346
90156281,256347
34216081,256348
94007996,256349
24305469,256350
32967071,256351
44606638,256352
75122888,256353
64610050,256354
65577632,256355
57593752,256356
11187811,256357
25928164,256358
99022187,256359
98041863,256360
63743411,256361
27394606,256362
38932638,256363
49130661,256364
13120274,256365
93336353,256366
95491019,256367
39651630,256368
38125588,256369
69972471,256370
38239003,256371
43021271,256372
92635352,256373
46693570,256374
67041250,256375
44390272,256376
46419514,256377
78304630,256378
21326592,256379
32981556,256380
12401073,256381
93740522,256382
25176653,256383
93174823,256384
57398477,256385
28294532,256386
19357753,256387
65873880,256388
83291896,256389
55499717,256390
15554982,256391
86494816,256392
19093504,256393
53712749,256394
29496859,256395
92719528,256396
71051325,256397
35106359,256398
99570195,256399
49786524,256400
50914518,256401
15347949,256402
66144148,256403
10482220,256404
25627824,256405
46452117,256406
89835401,256407
69642219,256408
88144620,256409
56767999,256410
29479487,256411
87370750,256412
52967784,256413
11086811,256414
26290354,256415
67848934,256416
12083246,256417
84972876,256418
81791203,256419
61765044,256420
73910087,256421
79376274,256422
52688815,256423
76706873,256424
10837507,256425
32585633,256426
35420190,256427
62859956,256428
70662552,256429
31782546,256430
35298961,256431
95951792,256432
10320601,256433
55964385,256434
81238968,256435
53643561,256436
53594401,256437
20011854,256438
30087716,256439
63395031,256440
36699505,256441
31979360,256442
61453558,256443
89248999,256444
86037002,256445
98227094,256446
88487366,256447
69727210,256448
66340053,256449
46475791,256450
91306008,256451
49150628,256452
15296707,256453
31270373,256454
95802835,256455
22555123,256456
10552540,256457
61787362,256458
83717083,256459
78855532,256460
43365516,256461
76020915,256462
75890955,256463
33119865,256464
21105281,256465
73164160,256466
13774396,256467
67335074,256468
67217110,256469
60133739,256470
14268477,256471
35110139,256472
19128644,256473
99536629,256474
28115105,256475
21080403,256476
75955135,256477
85201258,256478
14383236,256479
19707560,256480
28891766,256481
66988565,256482
28741501,256483
69866389,256484
43259821,256485
57749424,256486
41855676,256487
86363119,256488
88110801,256489
32259913,256490
93084580,256491
36766894,256492
90133215,256493
90819548,256494
47072071,256495
38015605,256496
20982176,256497
19070259,256498
90499242,256499
26088173,256500
79560305,256501
50432592,256502
28495805,256503
51355965,256504
86457582,256505
40363932,256506
82807398,256507
59706331,256508
68366490,256509
61383307,256510
86007571,256511
13951598,256512
37472968,256513
40530299,256514
17084949,256515
30869001,256516
10345796,256517
20621122,256518
98193379,256519
16568538,256520
23291553,256521
74899253,256522
37306965,256523
33141173,256524
11815240,256525
88492692,256526
72082552,256527
85089700,256528
63129995,256529
71335653,256530
20338266,256531
67260714,256532
99553218,256533
64369005,256534
11921241,256535
65325073,256536
91132860,256537
90460110,256538
51908222,256539
80130501,256540
31448407,256541
21232616,256542
25961011,256543
26912310,256544
27430036,256545
73506979,256546
78458099,256547
88394347,256548
62901392,256549
24967934,256550
21630519,256551
30456746,256552
76740527,256553
30347214,256554
46514773,256555
10013318,256556
25567289,256557
11845474,256558
62050484,256559
98459546,256560
69261021,256561
38710356,256562
75049672,256563
83740285,256564
40252069,256565
95459628,256566
63232960,256567
74343455,256568
37623524,256569
71072081,256570
59164981,256571
23874167,256572
74787483,256573
67514948,256574
82443225,256575
64695099,256576
22333663,256577
54096647,256578
28150292,256579
51949304,256580
86456544,256581
84781425,256582
70116491,256583
41159158,256584
48971089,256585
47635583,256586
13894053,256587
97106661,256588
33071840,256589
70460580,256590
90340598,256591
41060254,256592
59683042,256593
93112844,256594
15256493,256595
41550660,256596
84918611,256597
99050117,256598
75626904,256599
57367079,256600
85895201,256601
54259464,256602
61186199,256603
23291701,256604
57082690,256605
15536862,256606
46570986,256607
78517502,256608
79347222,256609
80446496,256610
31762897,256611
53775483,256612
88077413,256613
23994873,256614
71492857,256615
40888783,256616
31825825,256617
31279431,256618
29547138,256619
43039217,256620
41824558,256621
80366717,256622
42080199,256623
27150412,256624
78203277,256625
13283962,256626
53762998,256627
55677085,256628
62300277,256629
67014976,256630
66020130,256631
61057225,256632
63904361,256633
62200824,256634
33042894,256635
48360158,256636
18479269,256637
14300803,256638
97516876,256639
20616426,256640
11414258,256641
20540005,256642
36460007,256643
51435270,256644
74762341,256645
65580409,256646
25203010,256647
95875995,256648
83620994,256649
98406876,256650
16426038,256651
56898401,256652
62413656,256653
59700040,256654
39481359,256655
19340731,256656
80740829,256657
76658853,256658
47078096,256659
23021484,256660
13156855,256661
13182690,256662
17959286,256663
29483340,256664
64598883,256665
19512762,256666
59142281,256667
86046141,256668
75834051,256669
68631999,256670
65823503,256671
68546678,256672
44291661,256673
72940150,256674
19960870,256675
21671096,256676
73071275,256677
59341948,256678
87289029,256679
15026091,256680
69595837,256681
16873876,256682
16274564,256683
87062842,256684
49145921,256685
38894230,256686
29923197,256687
26550797,256688
78216562,256689
25808348,256690
90195223,256691
52139091,256692
97805911,256693
64902725,256694
41318034,256695
17073828,256696
79283584,256697
84513687,256698
29118071,256699
91345015,256700
68491893,256701
76686337,256702
76961925,256703
10858406,256704
67797196,256705
36633545,256706
77643310,256707
16418929,256708
28058171,256709
71396917,256710
37716226,256711
77256964,256712
16802946,256713
40648905,256714
50517128,256715
73670860,256716
56836319,256717
70749379,256718
35694470,256719
60615111,256720
53692050,256721
67729213,256722
57342842,256723
44755824,256724
29203678,256725
72730931,256726
98761561,256727
72549867,256728
41121065,256729
99685552,256730
49793203,256731
45354489,256732
79295487,256733
81355157,256734
85993098,256735
62941771,256736
63735998,256737
84059298,256738
75327598,256739
19563423,256740
37914403,256741
25463859,256742
33379395,256743
71239539,256744
56082481,256745
46347211,256746
72719136,256747
94487155,256748
23247373,256749
16223546,256750
14490505,256751
36964124,256752
56360858,256753
58546001,256754
19705860,256755
18994933,256756
39899543,256757
17261751,256758
32980783,256759
49418477,256760
36802868,256761
25644566,256762
43751589,256763
35414289,256764
33658149,256765
14055970,256766
37629963,256767
63481462,256768
39912961,256769
84568832,256770
36292128,256771
12711716,256772
50331932,256773
61989553,256774
59340726,256775
47031962,256776
21029159,256777
88513024,256778
76951849,256779
30806203,256780
62763547,256781
38710125,256782
21042885,256783
12505674,256784
33726468,256785
16497505,256786
61830000,256787
48904629,256788
92344340,256789
52332794,256790
38232469,256791
87055933,256792
68648526,256793
65039572,256794
36793530,256795
47459074,256796
47690314,256797
24907434,256798
90026634,256799
30550800,256800
38413386,256801
52547064,256802
14761890,256803
12080265,256804
86831354,256805
75770444,256806
53209980,256807
45927326,256808
67678381,256809
71640140,256810
32453212,256811
19048746,256812
42084776,256813
63849593,256814
82183642,256815
24764409,256816
24684590,256817
77111594,256818
27075925,256819
25486320,256820
71790538,256821
25333831,256822
75520963,256823
70428060,256824
58315551,256825
93930585,256826
28659572,256827
11673770,256828
67132775,256829
76949976,256830
39094806,256831
70093290,256832
77600867,256833
11758967,256834
86939940,256835
76110804,256836
38146798,256837
75423102,256838
59858734,256839
13558588,256840
47102353,256841
19856045,256842
35151530,256843
59305863,256844
87470350,256845
90064007,256846
36832323,256847
63957297,256848
68259285,256849
73556058,256850
17753242,256851
35342290,256852
46350244,256853
22029743,256854
40943248,256855
28756431,256856
75498163,256857
12477926,256858
75565696,256859
74475367,256860
27447007,256861
84859869,256862
48110061,256863
37946785,256864
82843268,256865
82000625,256866
50862415,256867
51325440,256868
23278783,256869
99433834,256870
34121520,256871
68713195,256872
55180967,256873
65737865,256874
59639085,256875
97172818,256876
64750913,256877
56037970,256878
62396367,256879
87181402,256880
94239423,256881
16016003,256882
63887716,256883
76330281,256884
46300295,256885
65694529,256886
45909023,256887
76881754,256888
15817605,256889
43174474,256890
15712861,256891
20220199,256892
45486716,256893
36104914,256894
36052217,256895
97754777,256896
92182876,256897
28725681,256898
62895208,256899
26032687,256900
65364901,256901
20080701,256902
20578010,256903
69031922,256904
80348789,256905
66970619,256906
55687546,256907
49644014,256908
11328324,256909
31472124,256910
95025778,256911
53450452,256912
55654250,256913
73979922,256914
24291197,256915
20408934,256916
41381752,256917
21175399,256918
32790496,256919
79443892,256920
75495828,256921
82072263,256922
32750779,256923
54400586,256924
87120954,256925
65000764,256926
53305202,256927
80242963,256928
83473907,256929
65031147,256930
28864795,256931
53002758,256932
33623437,256933
32752355,256934
52043411,256935
98451078,256936
19393310,256937
72684748,256938
21614952,256939
82741632,256940
68897784,256941
37779217,256942
78070219,256943
46435461,256944
46485262,256945
91391080,256946
11732691,256947
83914172,256948
25200236,256949
13359930,256950
37992675,256951
12321193,256952
23648483,256953
66000840,256954
32096739,256955
23427186,256956
48658248,256957
31942889,256958
74870665,256959
12327465,256960
11569929,256961
47992187,256962
23702116,256963
26100098,256964
32997052,256965
11622579,256966
99760181,256967
39140252,256968
69880487,256969
75607859,256970
29210370,256971
64711964,256972
75275899,256973
79288364,256974
96687103,256975
34740714,256976
32396103,256977
93750285,256978
18639975,256979
97757905,256980
30360229,256981
12775085,256982
27708197,256983
74147583,256984
65465952,256985
70970257,256986
92169706,256987
93062338,256988
62448057,256989
74699539,256990
84732429,256991
84606607,256992
10167259,256993
66995665,256994
62887927,256995
94572671,256996
